000: Acc-tr:  24.61, Acc-val:  36.67, L-tr: 2.0190, L-val: 1.6832
188: Acc-tr: 100.00, Acc-val:  79.80, L-tr: 0.0004, L-val: 1.5654
Epoch 188 Finished.  Time per Epoch:  14.18 s 
189: Acc-tr: 100.00, Acc-val:  80.14, L-tr: 0.0004, L-val: 1.5494
Epoch 189 Finished.  Time per Epoch:  14.17 s 
190: Acc-tr: 100.00, Acc-val:  79.82, L-tr: 0.0004, L-val: 1.5419
Epoch 190 Finished.  Time per Epoch:  14.17 s 
191: Acc-tr: 100.00, Acc-val:  79.69, L-tr: 0.0004, L-val: 1.5595
Epoch 191 Finished.  Time per Epoch:  14.17 s 
192: Acc-tr: 100.00, Acc-val:  80.08, L-tr: 0.0004, L-val: 1.5356
Epoch 192 Finished.  Time per Epoch:  14.17 s 
193: Acc-tr: 100.00, Acc-val:  79.90, L-tr: 0.0004, L-val: 1.5677
Epoch 193 Finished.  Time per Epoch:  14.17 s 
194: Acc-tr: 100.00, Acc-val:  79.88, L-tr: 0.0004, L-val: 1.5611
Epoch 194 Finished.  Time per Epoch:  14.17 s 
195: Acc-tr: 100.00, Acc-val:  79.87, L-tr: 0.0004, L-val: 1.5508
Epoch 195 Finished.  Time per Epoch:  14.17 s 
196: Acc-tr: 100.00, Acc-val:  79.65, L-tr: 0.0004, L-val: 1.5346
Epoch 196 Finished.  Time per Epoch:  14.17 s 
197: Acc-tr: 100.00, Acc-val:  79.68, L-tr: 0.0004, L-val: 1.5750
Epoch 197 Finished.  Time per Epoch:  14.16 s 
198: Acc-tr: 100.00, Acc-val:  79.81, L-tr: 0.0004, L-val: 1.5286
Epoch 198 Finished.  Time per Epoch:  14.16 s 
199: Acc-tr: 100.00, Acc-val:  79.92, L-tr: 0.0004, L-val: 1.5365
Epoch 199 Finished.  Time per Epoch:  14.16 s 
