000: Acc-tr:  31.44, Acc-val:  34.96, L-tr: 1.8460, L-val: 1.8090
188: Acc-tr:  98.04, Acc-val:  88.06, L-tr: 0.0578, L-val: 0.4498
Epoch 188 Finished.  Time per Epoch:  36.97 s 
189: Acc-tr:  97.91, Acc-val:  88.12, L-tr: 0.0601, L-val: 0.4534
Epoch 189 Finished.  Time per Epoch:  36.97 s 
190: Acc-tr:  97.99, Acc-val:  88.09, L-tr: 0.0601, L-val: 0.4631
Epoch 190 Finished.  Time per Epoch:  36.97 s 
191: Acc-tr:  97.96, Acc-val:  87.81, L-tr: 0.0598, L-val: 0.4532
Epoch 191 Finished.  Time per Epoch:  36.97 s 
192: Acc-tr:  98.04, Acc-val:  87.79, L-tr: 0.0578, L-val: 0.4518
Epoch 192 Finished.  Time per Epoch:  36.97 s 
193: Acc-tr:  97.93, Acc-val:  87.89, L-tr: 0.0603, L-val: 0.4575
Epoch 193 Finished.  Time per Epoch:  36.96 s 
194: Acc-tr:  98.09, Acc-val:  87.50, L-tr: 0.0568, L-val: 0.4626
Epoch 194 Finished.  Time per Epoch:  36.96 s 
195: Acc-tr:  97.98, Acc-val:  87.99, L-tr: 0.0569, L-val: 0.4522
Epoch 195 Finished.  Time per Epoch:  36.96 s 
196: Acc-tr:  97.92, Acc-val:  88.20, L-tr: 0.0592, L-val: 0.4521
Epoch 196 Finished.  Time per Epoch:  36.96 s 
197: Acc-tr:  97.99, Acc-val:  87.55, L-tr: 0.0596, L-val: 0.4705
Epoch 197 Finished.  Time per Epoch:  36.96 s 
198: Acc-tr:  98.08, Acc-val:  88.48, L-tr: 0.0559, L-val: 0.4487
Epoch 198 Finished.  Time per Epoch:  36.96 s 
199: Acc-tr:  98.05, Acc-val:  87.91, L-tr: 0.0570, L-val: 0.4613
Epoch 199 Finished.  Time per Epoch:  36.97 s 
